"Sales_ID";"Order_ID";"Order_Date";"Ship_Date";"customer_key";"product_key";"Ship_Mode_ID";"Quantity";"Sales";"Profit"
7133;"US-2016-102239";"2016-05-05";"2016-05-06";2962;1643;3;6;1685.88;320.32
7134;"US-2016-117037";"2016-05-17";"2016-05-20";2972;1532;3;8;30.53;9.54
7135;"US-2016-117037";"2016-05-17";"2016-05-20";2972;977;3;3;22.61;-10.17
7136;"US-2016-117037";"2016-05-17";"2016-05-20";2972;1150;3;3;7.9;2.47
7137;"US-2016-117037";"2016-05-17";"2016-05-20";2972;1759;3;1;2.89;-4.77
7138;"CA-2015-130974";"2015-11-27";"2015-11-29";2981;860;1;4;446.07;0.0
7139;"CA-2015-130974";"2015-11-27";"2015-11-29";2981;737;1;5;154.9;69.71
7140;"CA-2015-130974";"2015-11-27";"2015-11-29";2981;1806;1;3;38.97;4.68
7141;"CA-2015-130974";"2015-11-27";"2015-11-29";2981;1322;1;1;170.98;32.49
7142;"CA-2015-130974";"2015-11-27";"2015-11-29";2981;1588;1;2;259.98;88.39
7143;"CA-2015-130974";"2015-11-27";"2015-11-29";2981;519;1;3;59.94;28.17
7144;"CA-2015-130974";"2015-11-27";"2015-11-29";2981;344;1;6;40.08;19.24
7145;"CA-2017-122945";"2017-11-16";"2017-11-22";3011;1100;2;3;17.31;5.19
7146;"CA-2016-118899";"2016-03-22";"2016-03-22";3018;1119;4;7;167.89;14.69
7147;"CA-2017-154949";"2017-10-15";"2017-10-19";3019;1058;2;3;14.73;7.22
7148;"US-2016-157840";"2016-12-20";"2016-12-23";3028;1513;1;5;33.9;15.59
7149;"CA-2015-145394";"2015-11-16";"2015-11-20";3040;1582;2;2;34.5;-15.53
7150;"CA-2015-145394";"2015-11-16";"2015-11-20";3040;1465;2;3;239.98;27.0
7151;"CA-2015-145394";"2015-11-16";"2015-11-20";3040;754;2;2;21.49;1.61
7152;"US-2017-146213";"2017-09-09";"2017-09-14";3045;1240;2;4;159.96;51.19
7153;"US-2017-128447";"2017-11-10";"2017-11-17";3054;10;2;1;28.79;10.08
7154;"US-2017-128447";"2017-11-10";"2017-11-17";3054;1139;2;5;400.8;112.22
7155;"CA-2015-168809";"2015-08-25";"2015-08-25";3060;1783;4;5;7.88;-3.94
7156;"CA-2015-168809";"2015-08-25";"2015-08-25";3060;99;4;1;3.8;-6.08
7157;"CA-2015-168809";"2015-08-25";"2015-08-25";3060;1441;4;2;20.1;-16.59
7158;"US-2015-129637";"2015-12-17";"2015-12-22";3061;1098;2;5;13.12;1.48
7159;"US-2015-129637";"2015-12-17";"2015-12-22";3061;538;2;2;41.55;-19.74
7160;"US-2015-129637";"2015-12-17";"2015-12-22";3061;887;2;1;180.02;-15.75
7161;"CA-2017-113075";"2017-09-02";"2017-09-06";3064;605;2;3;40.68;-7.12
7162;"CA-2014-132787";"2014-09-19";"2014-09-23";3067;152;2;6;92.52;24.98
7163;"CA-2016-162383";"2016-09-05";"2016-09-11";3075;490;2;2;85.25;-1.22
7164;"CA-2016-162383";"2016-09-05";"2016-09-11";3075;1054;2;6;8.86;-6.49
7165;"CA-2016-162383";"2016-09-05";"2016-09-11";3075;651;2;2;8.95;-7.46
7166;"CA-2014-167199";"2014-01-06";"2014-01-10";3084;904;2;1;6.54;3.01
7167;"CA-2014-167199";"2014-01-06";"2014-01-10";3084;1275;2;4;31.12;0.31
7168;"CA-2014-167199";"2014-01-06";"2014-01-10";3084;763;2;4;755.96;204.11
7169;"CA-2014-167199";"2014-01-06";"2014-01-10";3084;116;2;2;391.98;113.67
7170;"CA-2014-167199";"2014-01-06";"2014-01-10";3084;251;2;2;5.48;1.48
7171;"CA-2014-167199";"2014-01-06";"2014-01-10";3084;320;2;2;609.98;274.49
7172;"CA-2014-167199";"2014-01-06";"2014-01-10";3084;160;2;9;2573.82;746.41
7173;"CA-2014-124807";"2014-07-12";"2014-07-15";3094;264;1;4;23.84;3.28
7174;"CA-2014-124807";"2014-07-12";"2014-07-15";3094;829;1;9;35.86;13.0
7175;"CA-2014-126333";"2014-12-23";"2014-12-28";3103;1387;2;1;5.18;1.81
7176;"CA-2016-165827";"2016-11-04";"2016-11-09";3110;1037;2;6;50.5;8.21
7177;"CA-2015-128013";"2015-08-09";"2015-08-16";3113;1461;2;3;144.12;69.18
7178;"CA-2015-128013";"2015-08-09";"2015-08-16";3113;1337;2;3;10.02;4.41
7179;"US-2017-162670";"2017-12-23";"2017-12-28";3115;1091;1;2;44.96;20.68
7180;"US-2017-162670";"2017-12-23";"2017-12-28";3115;446;1;4;367.96;14.72
7181;"US-2017-162670";"2017-12-23";"2017-12-28";3115;1435;1;3;494.97;148.49
7182;"US-2017-162670";"2017-12-23";"2017-12-28";3115;379;1;4;62.04;17.37
7183;"CA-2017-152135";"2017-03-16";"2017-03-18";3119;945;1;8;445.44;-81.66
7184;"CA-2014-118276";"2014-12-29";"2015-01-02";3135;1658;2;3;8.74;-4.8
7185;"CA-2017-121125";"2017-05-30";"2017-06-03";3141;1772;2;1;13.59;-0.34
7186;"CA-2017-121125";"2017-05-30";"2017-06-03";3141;373;2;2;35.36;-3.09
7187;"CA-2017-121125";"2017-05-30";"2017-06-03";3141;1544;2;1;156.79;17.64
7188;"CA-2017-127712";"2017-08-31";"2017-09-05";3142;1466;2;2;6.21;0.7
7189;"CA-2014-137274";"2014-03-29";"2014-04-02";3144;98;2;3;890.84;-152.72
7190;"CA-2014-116785";"2014-04-26";"2014-04-30";3148;1726;2;2;12.6;5.8
7191;"CA-2014-116785";"2014-04-26";"2014-04-30";3148;823;2;5;21.4;6.21
7192;"US-2017-141558";"2017-03-11";"2017-03-16";3152;1765;2;1;43.28;3.25
7193;"US-2017-141558";"2017-03-11";"2017-03-16";3152;1068;2;3;154.76;-46.43
7194;"US-2017-141558";"2017-03-11";"2017-03-16";3152;1313;2;5;776.85;-181.27
7195;"US-2014-164763";"2014-03-17";"2014-03-21";3155;1019;2;3;32.67;8.49
7196;"US-2014-164763";"2014-03-17";"2014-03-21";3155;1734;2;4;16.0;7.68
7197;"US-2014-164763";"2014-03-17";"2014-03-21";3155;503;2;2;12.96;6.35
7198;"CA-2017-115448";"2017-11-11";"2017-11-14";3181;536;3;5;88.92;14.45
7199;"CA-2017-100580";"2017-08-13";"2017-08-20";3204;464;2;3;36.02;11.71
7200;"CA-2017-163209";"2017-05-03";"2017-05-07";3208;429;2;7;22.96;6.66
7201;"CA-2017-163209";"2017-05-03";"2017-05-07";3208;884;2;4;25.92;12.44
7202;"CA-2017-156363";"2017-10-22";"2017-10-28";3218;1635;2;4;31.68;11.09
7203;"CA-2017-156363";"2017-10-22";"2017-10-28";3218;147;2;5;32.7;-6.54
7204;"CA-2017-152079";"2017-01-20";"2017-01-21";3221;695;3;5;11.52;4.18
7205;"CA-2015-136224";"2015-05-31";"2015-05-31";3234;823;4;3;10.27;1.16
7206;"US-2016-121013";"2016-09-05";"2016-09-10";3245;1416;2;3;1652.94;314.06
7207;"US-2016-121013";"2016-09-05";"2016-09-10";3245;1277;2;2;25.06;11.78
7208;"CA-2014-144029";"2014-05-26";"2014-05-31";3252;935;2;3;13.39;3.18
7209;"CA-2014-144029";"2014-05-26";"2014-05-31";3252;1099;2;2;359.77;-5.14
7210;"CA-2014-144029";"2014-05-26";"2014-05-31";3252;1284;2;3;102.62;7.7
7211;"US-2014-147774";"2014-01-20";"2014-01-26";3259;1070;2;1;67.19;-51.52
7212;"CA-2017-112172";"2017-06-10";"2017-06-14";3265;1207;1;3;14.13;0.71
7213;"CA-2016-165673";"2016-05-15";"2016-05-19";3270;1380;1;4;15.23;5.52
7214;"CA-2017-100097";"2017-11-26";"2017-11-29";3273;1391;1;5;135.3;37.88
7215;"CA-2017-100097";"2017-11-26";"2017-11-29";3273;1346;1;5;979.95;264.59
7216;"CA-2014-162089";"2014-03-30";"2014-04-01";3287;921;3;7;127.3;-9.09
7217;"CA-2014-162089";"2014-03-30";"2014-04-01";3287;974;3;7;251.94;88.18
7218;"CA-2014-162089";"2014-03-30";"2014-04-01";3287;299;3;5;335.72;113.31
7219;"US-2015-145121";"2015-10-02";"2015-10-06";3296;182;2;5;26.9;13.18
7220;"CA-2015-110765";"2015-10-16";"2015-10-20";3297;877;1;3;824.97;214.49
7221;"CA-2015-166338";"2015-12-06";"2015-12-07";3306;58;3;3;14.83;-10.38
7222;"CA-2015-134257";"2015-03-16";"2015-03-19";3332;213;1;2;7.38;3.39
7223;"CA-2015-134257";"2015-03-16";"2015-03-19";3332;590;1;5;491.55;240.86
7224;"CA-2014-138709";"2014-07-04";"2014-07-09";3336;694;2;5;15.6;7.64
7225;"CA-2014-138709";"2014-07-04";"2014-07-09";3336;708;2;3;21.84;10.92
7226;"CA-2017-103415";"2017-12-03";"2017-12-08";3373;1772;2;2;13.59;-14.27
7227;"CA-2016-138667";"2016-12-27";"2016-12-30";3386;868;1;2;40.0;0.5
7228;"CA-2017-138618";"2017-12-01";"2017-12-08";3396;1526;2;2;10.37;3.63
7229;"CA-2017-133067";"2017-05-04";"2017-05-10";3405;1795;2;2;2.2;-1.54
7230;"CA-2017-167626";"2017-09-03";"2017-09-07";3406;617;2;2;100.8;21.42
7231;"CA-2016-114748";"2016-10-09";"2016-10-14";3409;777;2;1;1.41;0.16
7232;"CA-2014-151967";"2014-10-22";"2014-10-26";3419;1316;2;4;129.92;10.39
7233;"CA-2015-101126";"2015-02-10";"2015-02-14";3421;1215;1;5;77.24;7.72
7234;"CA-2016-132066";"2016-10-16";"2016-10-20";3425;20;2;1;142.18;-37.92
7235;"CA-2014-111899";"2014-05-04";"2014-05-05";3430;1686;3;6;5.47;1.85
7236;"CA-2014-111899";"2014-05-04";"2014-05-05";3430;1455;3;2;37.84;2.84
7237;"CA-2017-139402";"2017-12-09";"2017-12-13";3445;1759;2;3;13.01;-9.97
7238;"CA-2017-139402";"2017-12-09";"2017-12-13";3445;888;2;5;419.4;146.79
7239;"CA-2016-147473";"2016-05-30";"2016-06-03";3511;1507;2;6;38.88;18.66
7240;"CA-2014-150581";"2014-04-08";"2014-04-12";3514;511;2;4;399.96;139.99
7241;"CA-2014-150581";"2014-04-08";"2014-04-12";3514;484;2;1;99.59;2.49
7242;"CA-2015-136805";"2015-05-23";"2015-05-27";3517;879;1;9;75.33;19.59
7243;"CA-2015-136805";"2015-05-23";"2015-05-27";3517;1112;1;5;850.5;245.7
7244;"CA-2014-117464";"2014-07-22";"2014-07-24";3530;1031;1;3;170.35;19.16
7245;"CA-2014-117464";"2014-07-22";"2014-07-24";3530;65;1;10;236.5;68.59
7246;"CA-2014-117464";"2014-07-22";"2014-07-24";3530;1052;1;3;717.72;71.77
7247;"CA-2014-117464";"2014-07-22";"2014-07-24";3530;555;1;4;11.52;3.23
7248;"CA-2015-138485";"2015-02-27";"2015-03-01";3534;684;1;9;538.92;80.84
7249;"CA-2016-162110";"2016-07-18";"2016-07-22";3535;197;2;1;55.99;3.5
7250;"CA-2014-142510";"2014-12-22";"2014-12-29";3547;1317;2;4;124.03;44.96
7251;"CA-2014-142510";"2014-12-22";"2014-12-29";3547;651;2;6;17.9;-31.33
7252;"CA-2014-142510";"2014-12-22";"2014-12-29";3547;274;2;1;132.16;9.91
7253;"CA-2016-125094";"2016-11-05";"2016-11-09";3549;1789;2;4;479.72;52.77
7254;"CA-2017-121195";"2017-12-24";"2017-12-27";3559;274;3;2;264.32;19.82
7255;"CA-2017-150609";"2017-04-30";"2017-05-04";3586;560;2;5;23.24;7.55
7256;"CA-2017-140508";"2017-09-18";"2017-09-21";3608;29;3;4;114.85;35.89
7257;"CA-2017-161970";"2017-09-22";"2017-09-27";3614;1794;2;3;17.94;6.46
7258;"CA-2017-161970";"2017-09-22";"2017-09-27";3614;1204;2;2;12.96;6.22
7259;"US-2017-101518";"2017-11-03";"2017-11-08";3615;1581;2;3;40.78;0.51
7260;"US-2014-111353";"2014-11-29";"2014-12-06";3617;157;2;2;25.06;11.78
7261;"CA-2017-122056";"2017-06-13";"2017-06-17";3665;1264;2;7;181.86;50.92
7262;"CA-2016-160136";"2016-11-03";"2016-11-09";3674;1203;2;2;9.25;3.35
7263;"CA-2016-153101";"2016-09-08";"2016-09-08";3681;1211;4;1;146.04;-12.78
7264;"CA-2017-163069";"2017-08-18";"2017-08-21";3684;743;1;3;9.91;1.24
7265;"CA-2016-166282";"2016-04-16";"2016-04-22";3688;1744;2;7;123.09;40.0
7266;"CA-2016-166282";"2016-04-16";"2016-04-22";3688;942;2;4;35.17;8.35
7267;"US-2015-134558";"2015-12-19";"2015-12-24";3707;493;1;4;1053.16;-105.32
7268;"US-2015-134558";"2015-12-19";"2015-12-24";3707;1490;1;9;2249.91;517.48
7269;"US-2015-134558";"2015-12-19";"2015-12-24";3707;1206;1;5;29.9;14.65
7270;"CA-2016-138597";"2016-12-18";"2016-12-21";3714;523;3;3;563.94;112.79
7271;"US-2017-101784";"2017-07-06";"2017-07-11";3725;173;2;3;122.14;-13.74
7272;"US-2015-156797";"2015-08-11";"2015-08-15";3736;543;2;2;138.0;34.5
7273;"US-2015-156797";"2015-08-11";"2015-08-15";3736;220;2;2;11.96;3.11
7274;"CA-2016-147683";"2016-11-13";"2016-11-17";3741;1162;2;2;19.54;7.23
7275;"CA-2015-125563";"2015-04-11";"2015-04-17";3761;469;2;3;54.53;14.31
7276;"CA-2015-125563";"2015-04-11";"2015-04-17";3761;269;2;2;67.36;10.1
7277;"CA-2014-126963";"2014-06-15";"2014-06-15";3765;1727;4;2;36.54;11.88
7278;"CA-2017-128965";"2017-04-17";"2017-04-22";3769;1193;2;3;218.35;-19.11
7279;"CA-2017-128965";"2017-04-17";"2017-04-22";3769;1065;2;8;23.04;11.29
7280;"CA-2017-128965";"2017-04-17";"2017-04-22";3769;414;2;11;274.89;46.73
7281;"CA-2017-128965";"2017-04-17";"2017-04-22";3769;1102;2;5;10.9;3.6
7282;"CA-2017-128965";"2017-04-17";"2017-04-22";3769;1022;2;2;7.38;3.47
7283;"CA-2017-128965";"2017-04-17";"2017-04-22";3769;1079;2;3;28.14;13.51
7284;"CA-2017-156237";"2017-09-14";"2017-09-15";3770;729;3;2;241.17;-168.82
7285;"CA-2017-156237";"2017-09-14";"2017-09-15";3770;1784;3;8;127.94;4.8
7286;"CA-2017-156237";"2017-09-14";"2017-09-15";3770;908;3;4;18.31;-12.21
7287;"CA-2017-156237";"2017-09-14";"2017-09-15";3770;66;3;2;113.37;-29.15
7288;"CA-2017-156237";"2017-09-14";"2017-09-15";3770;1773;3;1;12.59;-18.04
7289;"CA-2017-156237";"2017-09-14";"2017-09-15";3770;496;3;2;3.88;-2.59
7290;"US-2014-120740";"2014-04-15";"2014-04-15";3771;358;4;4;187.76;76.98
7291;"US-2014-120740";"2014-04-15";"2014-04-15";3771;558;4;2;106.96;31.02
7292;"CA-2017-109211";"2017-04-04";"2017-04-10";3784;475;2;1;16.98;8.49
7293;"US-2016-152373";"2016-09-05";"2016-09-11";3787;132;2;3;93.46;-17.52
7294;"CA-2016-140438";"2016-12-24";"2016-12-27";3800;1399;1;3;197.97;53.45
7295;"CA-2015-162782";"2015-02-21";"2015-02-27";3806;261;2;2;2541.98;1270.99
7296;"CA-2016-109652";"2016-04-10";"2016-04-15";3816;786;2;4;13.57;3.22
7297;"US-2017-106145";"2017-09-26";"2017-09-26";3834;813;4;3;931.18;314.27
7298;"US-2017-106145";"2017-09-26";"2017-09-26";3834;87;4;3;17.04;5.54
7299;"US-2017-106145";"2017-09-26";"2017-09-26";3834;1290;4;6;35.88;16.15
7300;"US-2017-106145";"2017-09-26";"2017-09-26";3834;1378;4;3;9.24;2.96
7301;"US-2017-106145";"2017-09-26";"2017-09-26";3834;1548;4;6;71.88;33.06
7302;"CA-2016-109953";"2016-07-14";"2016-07-18";3855;237;2;4;30.8;10.16
7303;"CA-2016-109953";"2016-07-14";"2016-07-18";3855;1639;2;7;151.62;50.03
7304;"CA-2016-109953";"2016-07-14";"2016-07-18";3855;131;2;3;110.38;12.42
7305;"US-2014-144078";"2014-11-25";"2014-11-29";3862;1803;2;3;7.44;2.6
7306;"US-2014-144078";"2014-11-25";"2014-11-29";3862;504;2;4;725.34;54.4
7307;"US-2014-144078";"2014-11-25";"2014-11-29";3862;68;2;5;539.92;47.24
7308;"US-2016-104815";"2016-09-03";"2016-09-07";3879;1622;2;4;198.74;0.0
7309;"CA-2014-125682";"2014-11-22";"2014-11-25";3885;1348;3;2;9.96;4.88
7310;"CA-2017-157672";"2017-10-05";"2017-10-07";3898;531;3;2;63.82;13.56
7311;"US-2016-144351";"2016-11-14";"2016-11-18";3910;1278;2;3;89.97;25.19
7312;"CA-2017-131653";"2017-01-29";"2017-02-05";3927;575;2;2;5.22;2.4
7313;"CA-2016-151974";"2016-09-22";"2016-09-29";3933;472;2;5;16.52;5.37
7314;"CA-2014-157546";"2014-07-20";"2014-07-22";3935;59;3;3;22.83;10.73
7315;"CA-2014-157546";"2014-07-20";"2014-07-22";3935;226;3;6;89.71;30.28
7316;"CA-2014-161249";"2014-08-09";"2014-08-13";3936;941;2;5;9.35;-6.54
7317;"CA-2014-161249";"2014-08-09";"2014-08-13";3936;947;2;3;4.46;-0.95
7318;"CA-2017-127474";"2017-02-03";"2017-02-07";3950;1376;1;5;419.4;146.79
7319;"CA-2017-127474";"2017-02-03";"2017-02-07";3950;1479;1;1;22.2;-26.09
7320;"CA-2017-127474";"2017-02-03";"2017-02-07";3950;1310;1;2;65.58;23.77
7321;"CA-2017-127474";"2017-02-03";"2017-02-07";3950;884;1;1;5.18;1.81
7322;"CA-2015-148964";"2015-05-26";"2015-05-31";3957;647;2;1;20.24;7.89
7323;"CA-2016-140382";"2016-06-23";"2016-06-25";3958;519;1;1;19.98;9.39
7324;"CA-2016-140382";"2016-06-23";"2016-06-25";3958;773;1;7;862.34;97.01
7325;"CA-2016-140382";"2016-06-23";"2016-06-25";3958;330;1;3;21.93;10.31
7326;"CA-2016-140382";"2016-06-23";"2016-06-25";3958;1369;1;4;93.68;25.29
7327;"CA-2015-139248";"2015-07-25";"2015-07-30";3963;1790;2;5;623.96;39.0
7328;"CA-2014-148425";"2014-11-30";"2014-12-04";3974;1679;2;9;6.64;-4.43
7329;"CA-2016-145009";"2016-12-05";"2016-12-08";3979;542;1;3;11.95;3.88
7330;"CA-2016-139381";"2016-04-18";"2016-04-22";3990;419;2;4;203.92;55.06
7331;"CA-2015-167255";"2015-09-27";"2015-09-29";4002;460;1;2;12.96;6.22
7332;"CA-2015-167255";"2015-09-27";"2015-09-29";4002;183;1;3;146.82;73.41
7333;"CA-2015-167255";"2015-09-27";"2015-09-29";4002;379;1;1;15.51;4.34
7334;"CA-2015-109386";"2015-11-08";"2015-11-13";4009;577;1;5;27.9;6.98
7335;"CA-2015-109386";"2015-11-08";"2015-11-13";4009;136;1;7;265.86;79.76
7336;"CA-2015-109386";"2015-11-08";"2015-11-13";4009;1515;1;3;186.54;41.04
7337;"CA-2015-109386";"2015-11-08";"2015-11-13";4009;1447;1;5;226.2;58.81
7338;"CA-2015-109386";"2015-11-08";"2015-11-13";4009;626;1;3;44.43;18.66
7339;"CA-2014-133830";"2014-12-05";"2014-12-10";4013;608;2;3;15.0;7.2
7340;"CA-2014-133830";"2014-12-05";"2014-12-10";4013;1619;2;4;49.12;23.09
7341;"CA-2014-133830";"2014-12-05";"2014-12-10";4013;164;2;9;26.46;11.91
7342;"CA-2016-144764";"2016-09-02";"2016-09-08";4016;1780;2;3;1362.9;-19.47
7343;"CA-2016-144764";"2016-09-02";"2016-09-08";4016;485;2;2;35.17;-8.35
7344;"CA-2016-144764";"2016-09-02";"2016-09-08";4016;3;2;5;29.24;9.87
7345;"US-2017-151127";"2017-05-22";"2017-05-25";4018;1641;3;7;49.56;18.83
7346;"CA-2016-101980";"2016-08-19";"2016-08-20";4052;722;3;5;25.32;9.18
7347;"CA-2016-101980";"2016-08-19";"2016-08-20";4052;1592;3;2;276.78;89.95
7348;"CA-2016-101980";"2016-08-19";"2016-08-20";4052;682;3;6;146.69;55.01
7349;"CA-2017-104108";"2017-12-02";"2017-12-09";4062;1472;2;5;12.16;2.13
7350;"US-2016-159093";"2016-05-09";"2016-05-14";4072;1764;2;4;32.04;14.42
7351;"US-2017-128951";"2017-07-15";"2017-07-17";4074;53;3;2;12.96;6.22
7352;"US-2017-128951";"2017-07-15";"2017-07-17";4074;573;3;3;872.94;157.13
7353;"US-2017-128951";"2017-07-15";"2017-07-17";4074;962;3;3;179.94;50.38
7354;"CA-2014-106726";"2014-12-06";"2014-12-08";4077;654;3;7;1261.33;327.95
7355;"CA-2014-133354";"2014-02-22";"2014-02-24";4107;353;3;3;19.44;9.33
7356;"CA-2017-145807";"2017-02-09";"2017-02-13";4118;792;2;5;354.9;17.75
7357;"CA-2014-130421";"2014-03-03";"2014-03-07";4133;1209;2;3;176.77;-459.61
7358;"US-2014-131275";"2014-03-18";"2014-03-24";4138;1360;2;7;1856.19;334.11
7359;"US-2014-131275";"2014-03-18";"2014-03-24";4138;473;2;4;1279.97;415.99
7360;"US-2014-131275";"2014-03-18";"2014-03-24";4138;1479;2;2;111.0;14.43
7361;"US-2016-126452";"2016-08-21";"2016-08-28";4158;1555;2;9;47.52;21.38
7362;"US-2016-126452";"2016-08-21";"2016-08-28";4158;1168;2;2;12.96;6.22
7363;"US-2016-126452";"2016-08-21";"2016-08-28";4158;1344;2;9;2887.06;180.44
7364;"US-2016-126452";"2016-08-21";"2016-08-28";4158;1502;2;2;31.98;-8.0
7365;"US-2016-126452";"2016-08-21";"2016-08-28";4158;134;2;3;254.97;91.79
7366;"US-2016-126452";"2016-08-21";"2016-08-28";4158;347;2;5;91.96;-20.69
7367;"US-2016-126452";"2016-08-21";"2016-08-28";4158;690;2;2;12.67;4.75
7368;"CA-2017-107132";"2017-06-26";"2017-06-30";4167;1451;2;3;68.52;31.52
7369;"CA-2017-107132";"2017-06-26";"2017-06-30";4167;627;2;4;713.88;214.16
7370;"CA-2017-107132";"2017-06-26";"2017-06-30";4167;667;2;5;28.4;8.24
7371;"CA-2017-107132";"2017-06-26";"2017-06-30";4167;629;2;2;102.37;37.11
7372;"CA-2016-101651";"2016-12-24";"2016-12-30";4170;284;2;7;39.76;18.69
7373;"CA-2016-101651";"2016-12-24";"2016-12-30";4170;1536;2;7;43.96;18.46
7374;"CA-2015-113740";"2015-08-24";"2015-08-28";4177;649;1;3;14.91;4.62
7375;"CA-2017-153843";"2017-03-13";"2017-03-15";4180;1513;3;4;27.12;12.48
7376;"CA-2017-153843";"2017-03-13";"2017-03-15";4180;1747;3;2;465.16;120.94
7377;"CA-2017-153843";"2017-03-13";"2017-03-15";4180;913;3;2;30.88;15.44
7378;"CA-2017-115119";"2017-10-26";"2017-10-30";4189;1460;2;7;81.44;-65.15
7379;"CA-2017-115119";"2017-10-26";"2017-10-30";4189;78;2;1;61.54;-13.33
7380;"CA-2015-162761";"2015-10-09";"2015-10-13";4192;1646;2;8;37.38;7.48
7381;"CA-2015-162761";"2015-10-09";"2015-10-13";4192;226;2;2;11.21;-8.6
7382;"CA-2015-162761";"2015-10-09";"2015-10-13";4192;694;2;2;1.87;-1.31
7383;"US-2017-141509";"2017-09-29";"2017-10-01";4195;1015;3;5;99.2;25.79
7384;"CA-2014-154781";"2014-11-21";"2014-11-26";4196;1312;2;1;94.99;28.5
7385;"CA-2014-154781";"2014-11-21";"2014-11-26";4196;1083;2;2;6.58;3.03
7386;"CA-2016-112277";"2016-09-10";"2016-09-15";4206;945;2;7;519.68;58.46
7387;"CA-2016-152457";"2016-09-12";"2016-09-18";4207;1451;2;3;68.52;31.52
7388;"CA-2017-145443";"2017-08-10";"2017-08-15";4210;1740;1;5;177.2;83.28
7389;"CA-2016-153661";"2016-01-30";"2016-01-31";4218;319;3;9;26.01;12.22
7390;"CA-2016-153661";"2016-01-30";"2016-01-31";4218;199;3;2;50.78;17.77
7391;"CA-2016-153661";"2016-01-30";"2016-01-31";4218;521;3;9;305.01;76.25
7392;"US-2016-114013";"2016-03-13";"2016-03-15";4224;1422;1;3;449.1;-643.71
7393;"US-2016-114013";"2016-03-13";"2016-03-15";4224;1802;1;2;126.08;-28.37
7394;"US-2016-114013";"2016-03-13";"2016-03-15";4224;913;1;5;23.16;-15.44
7395;"US-2016-114013";"2016-03-13";"2016-03-15";4224;1074;1;5;552.56;-138.14
7396;"US-2016-114013";"2016-03-13";"2016-03-15";4224;1592;1;1;51.9;-41.52
7397;"US-2016-114013";"2016-03-13";"2016-03-15";4224;1354;1;5;41.24;13.92
7398;"US-2016-114013";"2016-03-13";"2016-03-15";4224;591;1;3;539.91;-116.98
7399;"US-2016-114013";"2016-03-13";"2016-03-15";4224;1312;1;5;379.96;47.5
7400;"US-2016-114013";"2016-03-13";"2016-03-15";4224;304;1;2;386.68;-5.52
7401;"CA-2014-150329";"2014-10-10";"2014-10-14";4239;879;2;7;46.87;3.52
7402;"CA-2015-120782";"2015-04-28";"2015-05-01";4240;261;3;3;3812.97;1906.49
7403;"CA-2015-120782";"2015-04-28";"2015-05-01";4240;1176;3;1;186.73;41.5
7404;"CA-2016-130442";"2016-12-16";"2016-12-19";4260;1026;3;3;34.94;3.06
7405;"CA-2016-128811";"2016-09-12";"2016-09-16";4267;496;2;4;20.7;7.76
7406;"CA-2016-128811";"2016-09-12";"2016-09-16";4267;1630;2;3;11.07;5.2
7407;"CA-2016-128811";"2016-09-12";"2016-09-16";4267;463;2;3;10.47;4.82
7408;"CA-2015-162544";"2015-12-16";"2015-12-19";4282;1650;3;1;4.98;2.34
7409;"CA-2014-116190";"2014-07-26";"2014-08-01";4284;1666;2;3;25.71;9.26
7410;"CA-2014-116190";"2014-07-26";"2014-08-01";4284;157;2;13;162.89;76.56
7411;"CA-2014-116190";"2014-07-26";"2014-08-01";4284;1448;2;2;67.88;18.33
7412;"CA-2015-153535";"2015-05-20";"2015-05-24";4287;800;2;4;6.41;-4.91
7413;"CA-2015-153535";"2015-05-20";"2015-05-24";4287;976;2;4;163.14;20.39
7414;"CA-2017-125381";"2017-04-25";"2017-04-27";4296;795;1;3;107.97;22.67
7415;"CA-2017-139493";"2017-09-13";"2017-09-19";4297;565;2;5;15.92;2.79
7416;"CA-2016-144337";"2016-08-01";"2016-08-05";4299;115;1;2;19.65;6.63
7417;"CA-2014-115889";"2014-11-02";"2014-11-06";4314;195;2;2;362.92;105.25
7418;"CA-2014-115889";"2014-11-02";"2014-11-06";4314;1084;2;2;46.38;5.22
7419;"CA-2017-168172";"2017-08-06";"2017-08-10";4321;790;2;4;70.12;21.04
7420;"CA-2014-124247";"2014-12-16";"2014-12-21";4324;1087;2;5;1403.92;70.2
7421;"CA-2017-105669";"2017-09-17";"2017-09-22";4336;1350;1;6;1415.76;88.49
7422;"CA-2017-105669";"2017-09-17";"2017-09-22";4336;666;1;5;5.8;-10.15
7423;"CA-2017-105669";"2017-09-17";"2017-09-22";4336;1193;1;5;318.43;-77.33
7424;"CA-2017-105669";"2017-09-17";"2017-09-22";4336;128;1;3;9.91;3.22
7425;"CA-2017-100615";"2017-04-20";"2017-04-24";4340;748;2;5;14.56;-6.19
7426;"CA-2017-100615";"2017-04-20";"2017-04-24";4340;113;2;2;15.76;3.55
7427;"CA-2017-100615";"2017-04-20";"2017-04-24";4340;499;2;3;317.06;-18.12
7428;"CA-2017-122987";"2017-08-16";"2017-08-16";4341;734;4;4;67.14;-0.84
7429;"CA-2017-122987";"2017-08-16";"2017-08-16";4341;651;4;3;13.43;-11.19
7430;"CA-2017-156391";"2017-09-26";"2017-09-28";4355;846;3;1;2.22;0.56
7431;"CA-2014-159625";"2014-11-23";"2014-11-28";4357;1033;2;3;23.47;8.8
