"Product_ID";"Product_Name";"Category";"Sub_Category";"product_key"
"TEC-PH-10004165";"Mitel MiVoice 5330e IP Phone";"Technology";"Phones";877
"OFF-EN-10003072";"Peel & Seel Envelopes";"Office Supplies";"Envelopes";878
"FUR-FU-10003724";"Westinghouse Clip-On Gooseneck Lamps";"Furniture";"Furnishings";879
"TEC-PH-10000038";"Jawbone MINI JAMBOX Wireless Bluetooth Speaker";"Technology";"Phones";880
"OFF-BI-10000320";"GBC Plastic Binding Combs";"Office Supplies";"Binders";881
"OFF-PA-10002689";"Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)";"Office Supplies";"Paper";882
"FUR-FU-10003535";"Howard Miller Distant Time Traveler Alarm Clock";"Furniture";"Furnishings";883
"OFF-PA-10001166";"Xerox 2";"Office Supplies";"Paper";884
"TEC-CO-10001766";"Canon PC940 Copier";"Technology";"Copiers";885
"OFF-PA-10003656";"Xerox 1935";"Office Supplies";"Paper";886
"OFF-ST-10003716";"Tennsco Double-Tier Lockers";"Office Supplies";"Storage";887
"OFF-PA-10004359";"Multicolor Computer Printout Paper";"Office Supplies";"Paper";888
"OFF-LA-10003766";"Self-Adhesive Removable Labels";"Office Supplies";"Labels";889
"OFF-FA-10001135";"Brites Rubber Bands, 1 1/2 oz. Box";"Office Supplies";"Fasteners";890
"TEC-PH-10004586";"Wilson SignalBoost 841262 DB PRO Amplifier Kit";"Technology";"Phones";891
"TEC-PH-10000148";"Cyber Acoustics AC-202b Speech Recognition Stereo Headset";"Technology";"Phones";892
"OFF-PA-10001970";"Xerox 1908";"Office Supplies";"Paper";893
"TEC-PH-10003885";"Cisco SPA508G";"Technology";"Phones";894
"OFF-BI-10004236";"XtraLife ClearVue Slant-D Ring Binder, White, 3""""";"Office Supplies";"Binders";895
"FUR-BO-10001972";"O'Sullivan 4-Shelf Bookcase in Odessa Pine";"Furniture";"Bookcases";896
"OFF-BI-10004224";"Catalog Binders with Expanding Posts";"Office Supplies";"Binders";897
"OFF-AR-10000422";"Pencil and Crayon Sharpener";"Office Supplies";"Art";898
"FUR-CH-10003956";"Novimex High-Tech Fabric Mesh Task Chair";"Furniture";"Chairs";899
"TEC-PH-10003357";"Grandstream GXP2100 Mainstream Business Phone";"Technology";"Phones";900
"OFF-LA-10001175";"Avery 514";"Office Supplies";"Labels";901
"OFF-PA-10000157";"Xerox 191";"Office Supplies";"Paper";902
"OFF-PA-10004475";"Xerox 1940";"Office Supplies";"Paper";903
"OFF-PA-10000955";"Southworth 25% Cotton Granite Paper & Envelopes";"Office Supplies";"Paper";904
"OFF-PA-10003001";"Xerox 1986";"Office Supplies";"Paper";905
"FUR-FU-10003975";"Eldon Advantage Chair Mats for Low to Medium Pile Carpets";"Furniture";"Furnishings";906
"OFF-FA-10000611";"Binder Clips by OIC";"Office Supplies";"Fasteners";907
"OFF-BI-10003707";"Aluminum Screw Posts";"Office Supplies";"Binders";908
"OFF-BI-10001116";"Wilson Jones 1"" Hanging DublLock Ring Binders""";"Office Supplies";"Binders";909
"OFF-AR-10000203";"Newell 336";"Office Supplies";"Art";910
"TEC-PH-10004922";"RCA Visys Integrated PBX 8-Line Router";"Technology";"Phones";911
"OFF-AR-10004790";"Staples in misc. colors";"Office Supplies";"Art";912
"OFF-BI-10002353";"GBC VeloBind Cover Sets";"Office Supplies";"Binders";913
"TEC-AC-10004761";"Maxell 4.7GB DVD+RW 3/Pack";"Technology";"Accessories";914
"FUR-BO-10001811";"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors";"Furniture";"Bookcases";915
"OFF-FA-10002676";"Colored Push Pins";"Office Supplies";"Fasteners";916
"OFF-AR-10001130";"Quartet Alpha White Chalk, 12/Pack";"Office Supplies";"Art";917
"TEC-AC-10003023";"Logitech G105 Gaming Keyboard";"Technology";"Accessories";918
"OFF-AP-10000055";"Belkin F9S820V06 8 Outlet Surge";"Office Supplies";"Appliances";919
"OFF-AR-10004344";"Bulldog Vacuum Base Pencil Sharpener";"Office Supplies";"Art";920
"FUR-CH-10002304";"Global Stack Chair without Arms, Black";"Furniture";"Chairs";921
"OFF-PA-10002870";"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”";"Office Supplies";"Paper";922
"FUR-FU-10000293";"Eldon Antistatic Chair Mats for Low to Medium Pile Carpets";"Furniture";"Furnishings";923
"OFF-PA-10000167";"Xerox 1925";"Office Supplies";"Paper";924
"TEC-PH-10002185";"QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3";"Technology";"Phones";925
"OFF-ST-10000563";"Fellowes Bankers Box Stor/Drawer Steel Plus";"Office Supplies";"Storage";926
"FUR-FU-10000758";"DAX Natural Wood-Tone Poster Frame";"Furniture";"Furnishings";927
"OFF-BI-10002854";"Performers Binder/Pad Holder, Black";"Office Supplies";"Binders";928
"TEC-MA-10004679";"StarTech.com 10/100 VDSL2 Ethernet Extender Kit";"Technology";"Machines";929
"OFF-PA-10001307";"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad";"Office Supplies";"Paper";930
"OFF-AP-10002495";"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets";"Office Supplies";"Appliances";931
"FUR-FU-10004460";"Howard Miller 12"" Round Wall Clock""";"Furniture";"Furnishings";932
"FUR-CH-10001973";"Office Star Flex Back Scooter Chair with White Frame";"Furniture";"Chairs";933
"OFF-BI-10002414";"GBC ProClick Spines for 32-Hole Punch";"Office Supplies";"Binders";934
"OFF-AR-10000716";"DIXON Ticonderoga Erasable Checking Pencils";"Office Supplies";"Art";935
"TEC-AC-10000580";"Logitech G13 Programmable Gameboard with LCD Display";"Technology";"Accessories";936
"TEC-AC-10003133";"Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive";"Technology";"Accessories";937
"FUR-FU-10004622";"Eldon Advantage Foldable Chair Mats for Low Pile Carpets";"Furniture";"Furnishings";938
"OFF-BI-10003529";"Avery Round Ring Poly Binders";"Office Supplies";"Binders";939
"OFF-AR-10004022";"Panasonic KP-380BK Classic Electric Pencil Sharpener";"Office Supplies";"Art";940
"OFF-BI-10001097";"Avery Hole Reinforcements";"Office Supplies";"Binders";941
"TEC-AC-10004209";"Memorex Froggy Flash Drive 4 GB";"Technology";"Accessories";942
"TEC-AC-10000023";"Maxell 74 Minute CD-R Spindle, 50/Pack";"Technology";"Accessories";943
"OFF-FA-10001754";"Stockwell Gold Paper Clips";"Office Supplies";"Fasteners";944
"TEC-PH-10003505";"Geemarc AmpliPOWER60";"Technology";"Phones";945
"FUR-CH-10004886";"Bevis Steel Folding Chairs";"Furniture";"Chairs";946
"OFF-FA-10004838";"Super Bands, 12/Pack";"Office Supplies";"Fasteners";947
"OFF-LA-10000121";"Avery 48";"Office Supplies";"Labels";948
"TEC-PH-10002115";"Plantronics 81402";"Technology";"Phones";949
"OFF-FA-10003059";"Assorted Color Push Pins";"Office Supplies";"Fasteners";950
"OFF-BI-10002026";"Avery Arch Ring Binders";"Office Supplies";"Binders";951
"OFF-BI-10004330";"GBC Velobind Prepunched Cover Sets, Regency Series";"Office Supplies";"Binders";952
"OFF-BI-10003669";"3M Organizer Strips";"Office Supplies";"Binders";953
"OFF-PA-10003845";"Xerox 1987";"Office Supplies";"Paper";954
"OFF-AR-10001573";"American Pencil";"Office Supplies";"Art";955
"OFF-EN-10000483";"White Envelopes, White Envelopes with Clear Poly Window";"Office Supplies";"Envelopes";956
"OFF-BI-10003727";"Avery Durable Slant Ring Binders With Label Holder";"Office Supplies";"Binders";957
"TEC-AC-10004114";"KeyTronic 6101 Series - Keyboard - Black";"Technology";"Accessories";958
"TEC-AC-10003447";"Micropad Numeric Keypads";"Technology";"Accessories";959
"FUR-FU-10004712";"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black";"Furniture";"Furnishings";960
"OFF-AR-10000255";"Newell 328";"Office Supplies";"Art";961
"OFF-AP-10002191";"Belkin 8 Outlet SurgeMaster II Gold Surge Protector";"Office Supplies";"Appliances";962
"OFF-ST-10000918";"Crate-A-Files";"Office Supplies";"Storage";963
"OFF-PA-10000349";"Easy-staple paper";"Office Supplies";"Paper";964
"FUR-CH-10000015";"Hon Multipurpose Stacking Arm Chairs";"Furniture";"Chairs";965
"TEC-AC-10002006";"Memorex Micro Travel Drive 16 GB";"Technology";"Accessories";966
"FUR-CH-10002880";"Global High-Back Leather Tilter, Burgundy";"Furniture";"Chairs";967
"OFF-LA-10002381";"Avery 497";"Office Supplies";"Labels";968
"OFF-PA-10003127";"Easy-staple paper";"Office Supplies";"Paper";969
"TEC-MA-10003979";"Ativa V4110MDD Micro-Cut Shredder";"Technology";"Machines";970
"OFF-FA-10001843";"Staples";"Office Supplies";"Fasteners";971
"OFF-PA-10000029";"Xerox 224";"Office Supplies";"Paper";972
"OFF-LA-10000452";"Avery 488";"Office Supplies";"Labels";973
"TEC-PH-10001819";"Innergie mMini Combo Duo USB Travel Charging Kit";"Technology";"Phones";974
"OFF-AR-10002952";"Stanley Contemporary Battery Pencil Sharpeners";"Office Supplies";"Art";975
"FUR-FU-10001986";"Dana Fluorescent Magnifying Lamp, White, 36""""";"Furniture";"Furnishings";976
"FUR-FU-10004973";"Flat Face Poster Frame";"Furniture";"Furnishings";977
"OFF-PA-10000994";"Xerox 1915";"Office Supplies";"Paper";978
"TEC-PH-10000576";"AT&T 1080 Corded phone";"Technology";"Phones";979
"OFF-ST-10000464";"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins";"Office Supplies";"Storage";980
"OFF-PA-10000605";"Xerox 1950";"Office Supplies";"Paper";981
"OFF-BI-10002813";"Avery Reinforcements for Hole-Punch Pages";"Office Supplies";"Binders";982
"OFF-PA-10000528";"Xerox 1981";"Office Supplies";"Paper";983
"OFF-ST-10004340";"Fellowes Mobile File Cart, Black";"Office Supplies";"Storage";984
"OFF-AR-10004817";"Colorific Watercolor Pencils";"Office Supplies";"Art";985
"OFF-PA-10003129";"Tops White Computer Printout Paper";"Office Supplies";"Paper";986
"OFF-AR-10001860";"BIC Liqua Brite Liner";"Office Supplies";"Art";987
"OFF-BI-10004001";"GBC Recycled VeloBinder Covers";"Office Supplies";"Binders";988
"OFF-BI-10004970";"ACCOHIDE 3-Ring Binder, Blue, 1""""";"Office Supplies";"Binders";989
"FUR-TA-10004147";"Hon 4060 Series Tables";"Furniture";"Tables";990
"OFF-AR-10001545";"Newell 326";"Office Supplies";"Art";991
"OFF-AR-10003631";"Staples in misc. colors";"Office Supplies";"Art";992
"TEC-AC-10001013";"Logitech ClearChat Comfort/USB Headset H390";"Technology";"Accessories";993
"OFF-AR-10002255";"Newell 346";"Office Supplies";"Art";994
"TEC-PH-10004959";"Classic Ivory Antique Telephone ZL1810";"Technology";"Phones";995
"OFF-PA-10002968";"Xerox 1973";"Office Supplies";"Paper";996
"OFF-BI-10003676";"GBC Standard Recycled Report Covers, Clear Plastic Sheets";"Office Supplies";"Binders";997
"FUR-BO-10001918";"Sauder Forest Hills Library with Doors, Woodland Oak Finish";"Furniture";"Bookcases";998
"OFF-FA-10003495";"Staples";"Office Supplies";"Fasteners";999
"OFF-BI-10004632";"GBC Binding covers";"Office Supplies";"Binders";1000
"OFF-EN-10003798";"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13";"Office Supplies";"Envelopes";1001
"FUR-FU-10001617";"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock""";"Furniture";"Furnishings";1002
"OFF-LA-10003077";"Avery 500";"Office Supplies";"Labels";1003
"TEC-PH-10003589";"invisibleSHIELD by ZAGG Smudge-Free Screen Protector";"Technology";"Phones";1004
"TEC-PH-10002824";"Jabra SPEAK 410 Multidevice Speakerphone";"Technology";"Phones";1005
"OFF-PA-10004405";"Rediform Voice Mail Log Books";"Office Supplies";"Paper";1006
"FUR-BO-10003965";"O'Sullivan Manor Hill 2-Door Library in Brianna Oak";"Furniture";"Bookcases";1007
"OFF-PA-10003309";"Xerox 211";"Office Supplies";"Paper";1008
"FUR-FU-10002088";"Nu-Dell Float Frame 11 x 14 1/2";"Furniture";"Furnishings";1009
"FUR-BO-10003433";"Sauder Cornerstone Collection Library";"Furniture";"Bookcases";1010
"TEC-AC-10000736";"Logitech G600 MMO Gaming Mouse";"Technology";"Accessories";1011
"OFF-ST-10002554";"Tennsco Industrial Shelving";"Office Supplies";"Storage";1012
"FUR-FU-10002554";"Westinghouse Floor Lamp with Metal Mesh Shade, Black";"Furniture";"Furnishings";1013
"FUR-BO-10003966";"Sauder Facets Collection Library, Sky Alder Finish";"Furniture";"Bookcases";1014
"OFF-AR-10002067";"Newell 334";"Office Supplies";"Art";1015
"OFF-AP-10000828";"Avanti 4.4 Cu. Ft. Refrigerator";"Office Supplies";"Appliances";1016
"TEC-PH-10003437";"Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with";"Technology";"Phones";1017
"OFF-AP-10002906";"Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum";"Office Supplies";"Appliances";1018
"OFF-AP-10003971";"Belkin 6 Outlet Metallic Surge Strip";"Office Supplies";"Appliances";1019
"OFF-AP-10003860";"Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection";"Office Supplies";"Appliances";1020
"FUR-CH-10003846";"Hon Valutask Swivel Chairs";"Furniture";"Chairs";1021
"OFF-LA-10001404";"Avery 517";"Office Supplies";"Labels";1022
"OFF-LA-10001474";"Avery 477";"Office Supplies";"Labels";1023
"FUR-FU-10004960";"Seth Thomas 12"" Clock w/ Goldtone Case""";"Furniture";"Furnishings";1024
"TEC-AC-10003116";"Memorex Froggy Flash Drive 8 GB";"Technology";"Accessories";1025
"OFF-AP-10004859";"Acco 6 Outlet Guardian Premium Surge Suppressor";"Office Supplies";"Appliances";1026
"OFF-PA-10002659";"Avoid Verbal Orders Carbonless Minifold Book";"Office Supplies";"Paper";1027
"OFF-BI-10004139";"Fellowes Presentation Covers for Comb Binding Machines";"Office Supplies";"Binders";1028
"FUR-TA-10001307";"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black";"Furniture";"Tables";1029
"FUR-TA-10004175";"Hon 30"" x 60"""" Table with Locking Drawer""";"Furniture";"Tables";1030
"FUR-TA-10004767";"Safco Drafting Table";"Furniture";"Tables";1031
"OFF-PA-10001457";"White GlueTop Scratch Pads";"Office Supplies";"Paper";1032
"OFF-EN-10002621";"Staple envelope";"Office Supplies";"Envelopes";1033
"OFF-LA-10003714";"Avery 510";"Office Supplies";"Labels";1034
"OFF-AP-10002082";"Holmes HEPA Air Purifier";"Office Supplies";"Appliances";1035
"OFF-AR-10002818";"Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener";"Office Supplies";"Art";1036
"FUR-FU-10001889";"Ultra Door Pull Handle";"Furniture";"Furnishings";1037
"TEC-AC-10003590";"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem";"Technology";"Accessories";1038
"OFF-PA-10004355";"Xerox 231";"Office Supplies";"Paper";1039
"OFF-AR-10003723";"Avery Hi-Liter Fluorescent Desk Style Markers";"Office Supplies";"Art";1040
"OFF-PA-10004947";"Easy-staple paper";"Office Supplies";"Paper";1041
"OFF-AR-10001446";"Newell 309";"Office Supplies";"Art";1042
"FUR-TA-10004607";"Hon 2111 Invitation Series Straight Table";"Furniture";"Tables";1043
"OFF-PA-10003893";"Xerox 1962";"Office Supplies";"Paper";1044
"OFF-BI-10001359";"GBC DocuBind TL300 Electric Binding System";"Office Supplies";"Binders";1045
"TEC-PH-10001817";"Wilson Electronics DB Pro Signal Booster";"Technology";"Phones";1046
"OFF-EN-10001749";"Jiffy Padded Mailers with Self-Seal Closure";"Office Supplies";"Envelopes";1047
"FUR-BO-10000330";"Sauder Camden County Barrister Bookcase, Planked Cherry Finish";"Furniture";"Bookcases";1048
"OFF-BI-10001900";"DXL Angle-View Binders with Locking Rings, Black";"Office Supplies";"Binders";1049
"OFF-BI-10004390";"GBC DocuBind 200 Manual Binding Machine";"Office Supplies";"Binders";1050
"FUR-BO-10003159";"Sauder Camden County Collection Libraries, Planked Cherry Finish";"Furniture";"Bookcases";1051
"FUR-CH-10000155";"Global Comet Stacking Armless Chair";"Furniture";"Chairs";1052
"OFF-PA-10004735";"Xerox 1905";"Office Supplies";"Paper";1053
"OFF-BI-10001757";"Pressboard Hanging Data Binders for Unburst Sheets";"Office Supplies";"Binders";1054
"FUR-FU-10001591";"Advantus Panel Wall Certificate Holder - 8.5x11";"Furniture";"Furnishings";1055
"FUR-FU-10004093";"Hand-Finished Solid Wood Document Frame";"Furniture";"Furnishings";1056
"FUR-FU-10001037";"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7";"Furniture";"Furnishings";1057
"OFF-LA-10002034";"Avery 478";"Office Supplies";"Labels";1058
"FUR-BO-10002206";"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order";"Furniture";"Bookcases";1059
"OFF-PA-10001878";"Xerox 1891";"Office Supplies";"Paper";1060
"OFF-PA-10000141";"Ampad Evidence Wirebond Steno Books, 6"" x 9""""""";"Office Supplies";"Paper";1061
"TEC-MA-10003674";"Hewlett-Packard Deskjet 5550 Printer";"Technology";"Machines";1062
"TEC-PH-10001061";"Apple iPhone 5C";"Technology";"Phones";1063
"OFF-AR-10002375";"Newell 351";"Office Supplies";"Art";1064
"OFF-LA-10003190";"Avery 474";"Office Supplies";"Labels";1065
"OFF-EN-10001539";"Staple envelope";"Office Supplies";"Envelopes";1066
"TEC-PH-10001809";"Panasonic KX T7736-B Digital phone";"Technology";"Phones";1067
"FUR-TA-10004086";"KI Adjustable-Height Table";"Furniture";"Tables";1068
"OFF-PA-10000100";"Xerox 1945";"Office Supplies";"Paper";1069
"OFF-BI-10003091";"GBC DocuBind TL200 Manual Binding Machine";"Office Supplies";"Binders";1070
"OFF-AP-10001303";"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter";"Office Supplies";"Appliances";1071
"OFF-LA-10000973";"Avery 502";"Office Supplies";"Labels";1072
"OFF-ST-10001476";"Steel Personal Filing/Posting Tote";"Office Supplies";"Storage";1073
"OFF-ST-10002574";"SAFCO Commercial Wire Shelving, Black";"Office Supplies";"Storage";1074
"OFF-EN-10002831";"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray";"Office Supplies";"Envelopes";1075
"FUR-FU-10004018";"Tensor Computer Mounted Lamp";"Furniture";"Furnishings";1076
"TEC-PH-10002549";"Polycom SoundPoint IP 450 VoIP phone";"Technology";"Phones";1077
"OFF-BI-10001628";"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity""";"Office Supplies";"Binders";1078
"OFF-PA-10004911";"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk";"Office Supplies";"Paper";1079
"OFF-ST-10000877";"Recycled Steel Personal File for Standard File Folders";"Office Supplies";"Storage";1080
"OFF-AR-10004752";"Blackstonian Pencils";"Office Supplies";"Art";1081
"OFF-PA-10000675";"Xerox 1919";"Office Supplies";"Paper";1082
"OFF-PA-10001609";"Tops Wirebound Message Log Books";"Office Supplies";"Paper";1083
"TEC-PH-10001615";"AT&T CL82213";"Technology";"Phones";1084
"TEC-AC-10004568";"Maxell LTO Ultrium - 800 GB";"Technology";"Accessories";1085
"TEC-MA-10002178";"Cisco CP-7937G Unified IP Conference Station Phone";"Technology";"Machines";1086
"FUR-CH-10001854";"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat";"Furniture";"Chairs";1087
"OFF-AR-10000411";"Boston 16701 Slimline Battery Pencil Sharpener";"Office Supplies";"Art";1088
"OFF-AR-10000475";"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black";"Office Supplies";"Art";1089
"TEC-PH-10000455";"GE 30522EE2";"Technology";"Phones";1090
"OFF-PA-10001994";"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"""" Card Size""";"Office Supplies";"Paper";1091
"OFF-LA-10000262";"Avery 494";"Office Supplies";"Labels";1092
"TEC-AC-10002926";"Logitech Wireless Marathon Mouse M705";"Technology";"Accessories";1093
"OFF-PA-10001763";"Xerox 1896";"Office Supplies";"Paper";1094
"TEC-PH-10004897";"Mediabridge Sport Armband iPhone 5s";"Technology";"Phones";1095
"OFF-BI-10002072";"Cardinal Slant-D Ring Binders";"Office Supplies";"Binders";1096
"OFF-PA-10000466";"Memo Book, 100 Message Capacity, 5 3/8” x 11”";"Office Supplies";"Paper";1097
"OFF-AR-10003829";"Newell 35";"Office Supplies";"Art";1098
"FUR-CH-10003981";"Global Commerce Series Low-Back Swivel/Tilt Chairs";"Furniture";"Chairs";1099
"FUR-FU-10001196";"DAX Cubicle Frames - 8x10";"Furniture";"Furnishings";1100
"OFF-PA-10000595";"Xerox 1929";"Office Supplies";"Paper";1101
"OFF-FA-10001561";"Stockwell Push Pins";"Office Supplies";"Fasteners";1102
"OFF-ST-10002562";"Staple magnet";"Office Supplies";"Storage";1103
"OFF-BI-10001758";"Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders";"Office Supplies";"Binders";1104
"TEC-PH-10004345";"Cisco SPA 502G IP Phone";"Technology";"Phones";1105
"OFF-BI-10000136";"Avery Non-Stick Heavy Duty View Round Locking Ring Binders";"Office Supplies";"Binders";1106
"OFF-LA-10000443";"Avery 501";"Office Supplies";"Labels";1107
"TEC-PH-10001198";"Avaya 4621SW VoIP phone";"Technology";"Phones";1108
"OFF-ST-10000649";"Hanging Personal Folder File";"Office Supplies";"Storage";1109
"OFF-LA-10001771";"Avery 513";"Office Supplies";"Labels";1110
"OFF-PA-10001972";"Xerox 214";"Office Supplies";"Paper";1111
"OFF-AP-10001394";"Harmony Air Purifier";"Office Supplies";"Appliances";1112
"TEC-PH-10002483";"Motorola Moto X";"Technology";"Phones";1113
"FUR-BO-10000468";"O'Sullivan 2-Shelf Heavy-Duty Bookcases";"Furniture";"Bookcases";1114
"OFF-AP-10001205";"Belkin 5 Outlet SurgeMaster Power Centers";"Office Supplies";"Appliances";1115
"FUR-FU-10002553";"Electrix Incandescent Magnifying Lamp, Black";"Furniture";"Furnishings";1116
"OFF-PA-10000659";"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page";"Office Supplies";"Paper";1117
"OFF-AP-10004233";"Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room";"Office Supplies";"Appliances";1118
"FUR-CH-10004754";"Global Stack Chair with Arms, Black";"Furniture";"Chairs";1119
"OFF-BI-10004141";"Insertable Tab Indexes For Data Binders";"Office Supplies";"Binders";1120
"OFF-PA-10000809";"Xerox 206";"Office Supplies";"Paper";1121
"FUR-FU-10002878";"Seth Thomas 14"" Day/Date Wall Clock""";"Furniture";"Furnishings";1122
"OFF-BI-10000632";"Satellite Sectional Post Binders";"Office Supplies";"Binders";1123
"TEC-PH-10002624";"Samsung Galaxy S4 Mini";"Technology";"Phones";1124
"TEC-AC-10004864";"Memorex Micro Travel Drive 32 GB";"Technology";"Accessories";1125
"TEC-PH-10002885";"Apple iPhone 5";"Technology";"Phones";1126
"TEC-AC-10001284";"Enermax Briskie RF Wireless Keyboard and Mouse Combo";"Technology";"Accessories";1127
"TEC-MA-10000597";"Lexmark S315 Color Inkjet Printer";"Technology";"Machines";1128
"OFF-BI-10002082";"GBC Twin Loop Wire Binding Elements";"Office Supplies";"Binders";1129
"TEC-PH-10000895";"Polycom VVX 310 VoIP phone";"Technology";"Phones";1130
"OFF-PA-10002960";"Xerox 1926";"Office Supplies";"Paper";1131
"TEC-MA-10000488";"Bady BDG101FRU Card Printer";"Technology";"Machines";1132
"OFF-ST-10001505";"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""""D x 10 1/2""""H""";"Office Supplies";"Storage";1133
"OFF-PA-10000919";"Xerox 1918";"Office Supplies";"Paper";1134
"OFF-PA-10003729";"Xerox 1998";"Office Supplies";"Paper";1135
"OFF-BI-10001553";"SpineVue Locking Slant-D Ring Binders by Cardinal";"Office Supplies";"Binders";1136
"OFF-AR-10004582";"BIC Brite Liner Grip Highlighters";"Office Supplies";"Art";1137
"OFF-AP-10001005";"Honeywell Quietcare HEPA Air Cleaner";"Office Supplies";"Appliances";1138
"OFF-AP-10004540";"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue";"Office Supplies";"Appliances";1139
"TEC-AC-10002842";"WD My Passport Ultra 2TB Portable External Hard Drive";"Technology";"Accessories";1140
"FUR-CH-10000988";"Hon Olson Stacker Stools";"Furniture";"Chairs";1141
"OFF-PA-10003641";"Xerox 1909";"Office Supplies";"Paper";1142
"FUR-CH-10001714";"Global Leather & Oak Executive Chair, Burgundy";"Furniture";"Chairs";1143
"OFF-AP-10004785";"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room";"Office Supplies";"Appliances";1144
"FUR-CH-10002961";"Leather Task Chair, Black";"Furniture";"Chairs";1145
"TEC-AC-10002217";"Imation Clip USB flash drive - 8 GB";"Technology";"Accessories";1146
"OFF-AR-10000315";"Dixon Ticonderoga Maple Cedar Pencil, #2";"Office Supplies";"Art";1147
"OFF-PA-10004041";"It's Hot Message Books with Stickers, 2 3/4"" x 5""""""";"Office Supplies";"Paper";1148
"OFF-BI-10002954";"Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders";"Office Supplies";"Binders";1149
"OFF-FA-10000936";"Acco Hot Clips Clips to Go";"Office Supplies";"Fasteners";1150
"OFF-SU-10004768";"Acme Kleencut Forged Steel Scissors";"Office Supplies";"Supplies";1151
"TEC-PH-10001336";"Digium D40 VoIP phone";"Technology";"Phones";1152
"FUR-CH-10000422";"Global Highback Leather Tilter in Burgundy";"Furniture";"Chairs";1153
"OFF-PA-10002581";"Xerox 1951";"Office Supplies";"Paper";1154
"FUR-FU-10002685";"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock""";"Furniture";"Furnishings";1155
"FUR-FU-10004963";"Eldon 400 Class Desk Accessories, Black Carbon";"Furniture";"Furnishings";1156
"OFF-BI-10000174";"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear";"Office Supplies";"Binders";1157
"TEC-MA-10003183";"DYMO CardScan Personal V9 Business Card Scanner";"Technology";"Machines";1158
"FUR-CH-10004875";"Harbour Creations 67200 Series Stacking Chairs";"Furniture";"Chairs";1159
"TEC-PH-10001459";"Samsung Galaxy Mega 6.3";"Technology";"Phones";1160
"TEC-AC-10001314";"Case Logic 2.4GHz Wireless Keyboard";"Technology";"Accessories";1161
"FUR-FU-10004848";"DAX Solid Wood Frames";"Furniture";"Furnishings";1162
"FUR-FU-10002445";"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7";"Furniture";"Furnishings";1163
"OFF-AP-10002403";"Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors";"Office Supplies";"Appliances";1164
"OFF-PA-10000213";"Xerox 198";"Office Supplies";"Paper";1165
"OFF-AR-10003087";"Staples in misc. colors";"Office Supplies";"Art";1166
"FUR-CH-10001797";"Safco Chair Connectors, 6/Carton";"Furniture";"Chairs";1167
"OFF-PA-10003848";"Xerox 1997";"Office Supplies";"Paper";1168
"TEC-PH-10000141";"Clearsounds A400";"Technology";"Phones";1169
"FUR-FU-10000755";"Eldon Expressions Mahogany Wood Desk Collection";"Furniture";"Furnishings";1170
"TEC-CO-10000971";"Hewlett Packard 310 Color Digital Copier";"Technology";"Copiers";1171
"OFF-BI-10004654";"VariCap6 Expandable Binder";"Office Supplies";"Binders";1172
"FUR-FU-10000550";"Stacking Trays by OIC";"Furniture";"Furnishings";1173
